mitra_name,position_name,address,description
PT TELEKOMUNIKASI SELULAR,Growth Hacking Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Market Trend Analysis Marketing Technology Digital Growth Management Personalization & Creative Strategy Softskill ""AKHLAK & ACTION"" "
PT TELEKOMUNIKASI SELULAR,Growth Hacking Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Personalization & Creative Strategy Digital Growth Management Market Trend Analysis Marketing Technology Softskill ""AKHLAK & ACTION"" "
PT TELEKOMUNIKASI SELULAR,Growth Hacking Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Market Trend Analysis Softskill ""AKHLAK & ACTION"" Digital Growth Management Personalization & Creative Strategy Marketing Technology "
PT ECART WEBPORTAL INDONESIA,Guided Sales Ops Intern,,"E-Commerce Homepage Basic Knowledge Kemampuan Ms. Office (Excel, Powerpoint, Word) Presentation Skill Kemampuan berkomunikasi Manajemen Proyek Dasar Problem Solving Data Analysis "
PT LAPI ITB,Hardware Engineer,Jl. Ganesha No.15B Bandung 40132,Perancangan PCB Arsitektur Komputer Engineering Design Process Ekosistem Industri Elektronika Profesionalisme Insinyur 
PT LAPI ITB,Hardware Engineer,Jl. Ganesha No.15B Bandung 40132,Arsitektur Komputer Profesionalisme Insinyur Engineering Design Process Perancangan PCB Ekosistem Industri Elektronika 
PT LAPI ITB,Hardware Engineer,Jl. Ganesha No.15B Bandung 40132,Engineering Design Process Perancangan PCB Arsitektur Komputer Profesionalisme Insinyur Ekosistem Industri Elektronika 
PT LAPI ITB,Hardware Engineer,Jl. Ganesha No.15B Bandung 40132,Arsitektur Komputer Ekosistem Industri Elektronika Perancangan PCB Profesionalisme Insinyur Engineering Design Process 
PT STECHOQ ROBOTIKA INDONESIA,Hardware Engineer for Digital Transformation and Industry 4.0,"Jalan Belimbing A-17 Perum Sidoarum Blok II, Godean, Sleman, Yogyakarta",Sensor dan Aktuator Antarmuka Sistem Tertanam PLC dan Mikrokontroler Elektronika Jaringan Komunikasi Sistem Kendali Akuisisi Data Business Development Based on Product Innovation  
PT Media Dokter Investama,HC & GA Operation Officer,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
","Kemampuan Strategic Thinking Kemampuan Design Thinking Kemampuan perencanaan dan pengorganisasian Kemampuan manajemen diri Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Pemahaman konsep pengelolaan SDM organisasi secara umum Komunikasi kebijakan dan prosedur HC Pemahaman kompetensi HR secara keseluruhan dan sesuai bidang penempatan kerjanya Manajemen data, dokumen, dan database Operasional HC Membangun dan memahami a sense of Business Centric approach Pemahaman terhadap alur operasi dan bidang kerja HC Operasional Berkoordinasi dan berkolaborasi dengan berbagai stakeholder "
PT XL Axiata Tbk,HCIS Intern,,Database management Agility Project Management Communication skills Time Management 
PT Media Dokter Investama,HC Officer (Generalist),"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
",Kemampuan Strategic Thinking Pemahaman konsep pengelolaan SDM organisasi Pemahaman kompetensi HR secara keseluruhan dan sesuai bidang penempatan kerjanya Kemampuan manajemen diri Kemampuan Design Thinking Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Kemampuan perencanaan dan pengorganisasian Pemahaman budaya dan nilai-nilai organisasi Pemahaman dan pelaksanaan bidang-bidang kerja pada alur operasi bisnis Koordinasi dan kolaborasi dengan berbagai stakeholder pada proses bisnis Penerapan konsep pemecahan masalah untuk proses data analytics Membangun dan memahami a sense of Business Centric approach 
PT ECART WEBPORTAL INDONESIA,"Health, Safety, and Environment Intern",,"HSE Campaign & Socialization Presentation Skill Incident Investigation Health, Safety, and Environment Monitoring & Analysis HSE Risk Assessment HSE Training & HSE Reporting Problem Solving "
PT ECART WEBPORTAL INDONESIA,"Health, Safety, and Environment Intern",,"HSE Risk Assessment Incident Investigation HSE Training & HSE Reporting Health, Safety, and Environment Monitoring & Analysis Presentation Skill Problem Solving HSE Campaign & Socialization "
PT ECART WEBPORTAL INDONESIA,"Health, Safety, and Environment Intern",,"Incident Investigation Presentation Skill Problem Solving Health, Safety, and Environment Monitoring & Analysis HSE Risk Assessment HSE Campaign & Socialization HSE Training & HSE Reporting "
PT ECART WEBPORTAL INDONESIA,Help Center Intern,,Problem Solving13 Basic Design (Adobe Photoshop & Illustrator) Communication Skill MS. Excel Competency Reporting Skill Analytical Skills Presentation Skill 
PT XL Axiata Tbk,Home Business Intern,,Communication Agility Project Management Time Management Microsoft Office 
PT ECART WEBPORTAL INDONESIA,Homepage Ops Intern,,"Presentation Skill Kemampuan berkomunikasi Data Analysis E-Commerce Homepage Basic Knowledge Kemampuan Ms. Office (Excel, Powerpoint, Word) Manajemen Proyek Dasar Problem Solving "
PT ECART WEBPORTAL INDONESIA,HRBP Intern,,"Kemampuan Ms. Office (Excel, Powerpoint, Word, Outlook) Critical Thinking Problem Solving Presentation Skill Analisa Data Planning & Organizing Skills Communication Skills "
PT ECART WEBPORTAL INDONESIA,HRBP Logistics Intern,,"Problem Solving Critical Thinking Analisa Data Presentation Skill Planning & Organizing Skills Communication Skills Kemampuan Ms. Office (Excel, Powerpoint, Word, Outlook) "
PT Traveloka Indonesia,HR Business Process Improvement Intern,"Traveloka Campus (d/h Green Office Park 1) North Tower, Jl Grand Boulevard, BSD Green Office Park, Kel. Sampora, Kec. Cisauk,  Kab.Tangerang, Prov. Banten",Core Competency: Communication & Collaboration Core Competency: Drive for Result Core Competency: Practical Innovation Technical Competency: Project Management Technical Competency: Data Driven Core Competency: Accountability - Technical Competency: Research & Analysis 
PT Karya Dua Anyam,HR & General Affairs Intern,,"Mendukung sosialisasi, implementasi, evaluasi, dan perbaikan dari panduan / SOP proses orientasi (onboarding) tim internal baru Membantu HRGAO proses pengadaan, pembukuan, peminjaman, serta perbaikan aset Membantu HRGAO Melakukan pemesanan tiket perjalanan dan akomodasi dinas Merancang dan membangun panduan (Standard Operating Procedure / SOP) proses orientasi (onboarding) tim internal baru yang terstruktur Membantu membuat rencana (ide-ide) serta mengatur dan menjalankan Acara HR Internal Perusahaan Melakukan proses perekrutan (hiring), onboarding, dan offboarding Tim "
PT Mitra Integrasi Informatika,HRIS ( Human Resource Information Sytem ),"APL Tower Lantai 37, Jl. Letjen S. Parman Kav. 28, RT.12/RW.6, Tj. Duren Sel., Jakarta Barat, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",Maintenance and TroubleShoot  Plan and Control Pengembangan Proses Sistem HR Analisis Sisem HRIS dan LMS Driven Orientation Team Orientation Communication skills 
PT Semesta Integrasi Digital, HR Operation,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Kemampuan Memberi Feedback Proses operation Kemampuan rekapitulasi Kemampuan Koordinasi  Proses administrasi HR 
PT Semesta Integrasi Digital,HR Organization and Learning Development ,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Kemampuan Wawancara Kemampuan Koordinasi Kemampuan analisis Kemampuan manajerial Kemampuan administrasi 
PT Semesta Integrasi Digital,HR Recruitment ,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Proses administrasi HR Kemampuan Koordinasi  Kemampuan menyusun strategi employer branding Kemampuan recruitment Kemampuan analisis CV 
PT Huawei Tech Investment,HR Specialist,,Human Resource Management Project Management iLearningX 1 HCIA Security HCIA Access iLearningX 2 
PT Digdaya Olah Teknologi Indonesia,Human Capital,"Jl. Jend. Sudirman Kav. 25, RT.10/RW.1, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920",Kemampuan untuk bekerja dalam organisasi atau team agile Kemampuan membuat tulisan berdasar riset atau pengalaman Kemampuan mengorganisasi Kemampuan menggunakan dan memanfaatkan teknologi Kemampuan menjalankan HR Life Cycle Komunikasi Manajemen konflik dan penyelesaian masalah 
PT Pilihanmu Indonesia Jaya,Human Resource,"Jalan Asem Baris Raya Blok A17, Kebon Baru, Tebet, Jakarta Selatan, DKI Jakarta",Effective Communication Business Insight Training & Coaching Analisa Jabatan Penilaian Kinerja Hubungan Industrial 
PT Vidio Dot Com,Human Resource,"SCTV Tower, Senayan City, Jakarta Pusat",Paham dalam membuat proses operasional di dalam HR menjadi lebih efektif dan efisien Paham dan dapat meningkatkan pengalaman bekerja dari employee di Vidio Communication skills Reporting Skill Teamwork Skill 
PT Linimuda Inspirasi Negeri,Human Resource Internship Program,"Griya Dros, Jl KH Abdullah Syafei No 1 (Tebet Utara Dalam 34), Kel. Tebet Timur, Kec. Tebet, Kota Adm. Jakarta Selatan, Prov. DKI Jakarta",Kerja sama tim  Evaluasi Kinerja Training Development HR Compliance Recruitment & Selection 
UPT Solo Technopark,Human Resource Officer,"Jl. Ki Hajar Dewantara No.19, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah, Indonesia 57126",Adaptability Kepemimpinan dan Teamwork Problem Solving dan Berpikir Kritis Komunikasi dan Kolaborasi Kreativitas Etika Kerja dan Profesionalisme Manajemen Proyek dan Manajemen Waktu 
PT Suitmedia Kreasi Indonesia,Human Resources,"Suitmedia HQ
Jl. Pejaten Barat II No. 3A 
Jakarta, Indonesia 12510","Kemampuan employer branding Pemahaman tentang kebijakan dalam perusahaan Pemahaman terkait Company Profile, Job Description, serta struktur perusahaan Memahami tentang employee life cycle Pemahaman mengenai end-to-end recruitment Kemampuan dalam mengadakan employee engagement "
PT Hashmicro Solusi Indonesia,Human Resources,"Neo Soho Podomoro City, Jalan Letjen S. Parman Kav. 28, Jakarta Barat","HR Compliance Manajemen Talent Manajemen Payroll dan Keuangan Karyawan Training, Development, & Disciplinary Management Kedisiplinan "
PT Bhinneka Mentaridimensi,Human Resources Intern,"Jl. Gn. Sahari No.73C, RT.9/RW.7, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610",Reporting Skills Customer Service Orientation Dokumen Manajemen Kemampuan Komunikasi  Recruitment and Selection System Kemampuan Berkolaborasi Inter/Antar Tim Computer Skills Analitical Thinking 
PT Cloud Hosting Indonesia,Human Resources Officer,"Sentral Senayan II, Jl. Asia Afrika No.8, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270",Manajemen Penggajian Melakukan Proses Rekrutmen Menerapkan Siklus Pelatihan Karyawan Manajemen Kinerja Karyawan Manajemen Hubungan Industri Pengembangan Organisasi  Menyusun Uraian Jabatan Menyusun Standard Operating Procedure (SOP) 
PT Uni Tokopo Teknologi,Human Resources/People Intern,"Jl. Simprug Golf III No. 71, Grogol Selatan, Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Organizational Design Recruitment & Selection Project Management Employee Engagement Human Resource Information System (HRIS) Employer Branding Strategy & Execution Employee Performance & Development 
PT Inamas Sintesis Teknologi,Hydroponics,"Jl. Werkudara 4, Kel. Wirobrajan, Kec. Wirobrajan, Yogyakarta, D.I.Yogyakarta 55252",Kreativitas Critical Thinking  Budidaya Hidroponik Decision Making Analisis dan Perencanaan 
PT Sebangku Jaya Abadi,Illustrator,Yogyakarta,Design Thinking Visual Branding Ilustrasi Experimental Desain Media Interaktif Desain Karakter 
PT Sebangku Jaya Abadi,Illustrator,Yogyakarta,Design Thinking Ilustrasi Experimental Desain Media Interaktif Desain Karakter Visual Branding 
PT Central Artificial Intelligence,Image Processing Engineer,-,Jr. Image Processing Engineer Team Work Jr. Back End Developer Public Speaking QA Testing Project Management Pemrograman Python Paradigma Pemrogaman 
PT XL Axiata Tbk,Indirect Channel - L Intern,,Data collecting Agility Project Management Time Management Communication skills 
PT XL Axiata Tbk,Indirect Channel - M Intern,,PMO 
PT XL Axiata Tbk,Indirect Channel -R Intern,, Business process Project Management Communication skills Agility Time Management 
PT LAPI ITB,Industrial Designer,Jl. Ganesha No.15B Bandung 40132,Manufaktur dan Implementasi Profesionalisme Insinyur Desain Industrial Ekosistem Industri Elektronika Verifikasi Desain dan Analisis Rekayasa 
PT LAPI ITB,Industrial Designer,Jl. Ganesha No.15B Bandung 40132,Manufaktur dan Implementasi Profesionalisme Insinyur Ekosistem Industri Elektronika Verifikasi Desain dan Analisis Rekayasa Desain Industrial 
PT LAPI ITB,Industrial Designer,Jl. Ganesha No.15B Bandung 40132,Manufaktur dan Implementasi Profesionalisme Insinyur Desain Industrial Ekosistem Industri Elektronika Verifikasi Desain dan Analisis Rekayasa 
PT BISA ARTIFISIAL INDONESIA,Influencer,JLN. IR H JUANDA NO. 84 BANDUNG,Influencer Public Speaking Team Work Social Media promotion Content Writer 
PT Central Artificial Intelligence,Influencer ,-,Marketing Development Public Speaking Video Editor Brand Awareness Marketing Communication & Digital Marketing 
PT Vidio Dot Com,Influencer (KOL),"SCTV Tower, Senayan City, Jakarta Pusat",Dapat membangun relasi dengan beberapa artis dan influencer yang tepat untuk menyukseskan project pada tim Marketing Time management Communication skills Memahami konsep dasar KOL Team working 
PT Telkom Indonesia (Persero) Tbk,Innov. Manager,"Jl Japati 1, Bandung",User Experience Evaluation Digital Product Solution Design Valuation Analysis Customer Insights & Understanding User Experience Design Value - Kompeten	 Value - Kolaboratif	 Value - Loyal	 Job Performance Value - Harmonis	 Value - Amanah	 Value - Adaptif	 
PT BISA ARTIFISIAL INDONESIA,Instruktur Data Science,JLN. IR H JUANDA NO. 84 BANDUNG,Jr. Data Scientist Public Speaking Inference Data Science Manajemen Proyek DevOps dan Team Work 
PT BISA ARTIFISIAL INDONESIA,Instruktur Full Stack Programming,JLN. IR H JUANDA NO. 84 BANDUNG,Jr. Full stack Developer Public Speaking Jr. Lead Programmer DevOps dan Team Work Manajemen Proyek 
PT Tower Bersama Infrastructure Tbk,Intern - Accounting,The Convergance Indonesia Lt. 11 Kawasan Rasuna Epicentrum Jl HR Rasuna Said RT 1/RW3 Kuningan Jakarta Selatan 12940,Achievement Orientation Initiative Computer Literacy Akuntansi Creative Problem Solving 
PT Tower Bersama Infrastructure Tbk,Intern - Business Administration,The Convergance Indonesia Lt. 11 Kawasan Rasuna Epicentrum Jl HR Rasuna Said RT 1/RW3 Kuningan Jakarta Selatan 12940,Initiative Business Administration Planning & Organizing Achievement Orientation Computer Literacy 
PT Tower Bersama Infrastructure Tbk,Intern - Business Development,The Convergance Indonesia Lt. 11 Kawasan Rasuna Epicentrum Jl HR Rasuna Said RT 1/RW3 Kuningan Jakarta Selatan 12940,Data Analysis Business Administration Presentation Skill Initiative Creative Problem Solving 
PT Inamas Sintesis Teknologi,Internet of Things Engineer,"Jl. Werkudara 4, Kel. Wirobrajan, Kec. Wirobrajan, Yogyakarta, D.I.Yogyakarta 55252",Hardware Protocol Communication Engineering Design Process Komunikasi & Kerja Tim  Industrial Protocol Communication Kepemimpinan 
PT Tower Bersama Infrastructure Tbk,Intern - Human Capital Management,The Convergance Indonesia Lt. 11 Kawasan Rasuna Epicentrum Jl HR Rasuna Said RT 1/RW3 Kuningan Jakarta Selatan 12940,Initiative Human Capital Management Creative Problem Solving Communication & Interpersonal Skill HC Data Analysis 
PT Tower Bersama Infrastructure Tbk,Intern - Information Technology,The Convergance Indonesia Lt. 11 Kawasan Rasuna Epicentrum Jl HR Rasuna Said RT 1/RW3 Kuningan Jakarta Selatan 12940,Pengujian Sistem Achievement Orientation Creative Problem Solving Implementasi sistem (Database & Application) Penyusunan BRD (Business Requirement Document) 
PT ECART WEBPORTAL INDONESIA,Intern MP Finance,,"Communication Skill Project Management Reporting Skill Presentation Skill Problem Solving Finance Competency Skill Ms. Office Skill (Excel, Power Point, Word, Outlook) "
PT ECART WEBPORTAL INDONESIA,Intern Product Management,,Membuat Business Requirement Document (BRD) Pengetahuan User Experience dan User Interface Manajemen Proyek Problem Solving Operasi Produk Analisa data Presentation Skill 
PT Tower Bersama Infrastructure Tbk,Intern - Quality Management,The Convergance Indonesia Lt. 11 Kawasan Rasuna Epicentrum Jl HR Rasuna Said RT 1/RW3 Kuningan Jakarta Selatan 12940,K3 System Management Graphic Design Business Acumen Achievement Orientation Initiative 
PT ECART WEBPORTAL INDONESIA,Intern Tax Audit,,"Communication Skill Kemampuan Memfasilitasi Problem Solving Presentation Skill Tax Audit Competency Skill Ms. Office Skill (Excel, Power Point, Word, Outlook) Kemampuan Riset "
PT ECART WEBPORTAL INDONESIA,Intern Tax Compliance,,"Communication Skill Tax Competency Skill Ms. Office Skill (Excel, Power Point, Word, Outlook) Problem Solving Presentation Skill Kemampuan Riset Kemampuan Memfasilitasi "
PT Tower Bersama Infrastructure Tbk,Intern -Telecommunication Engineering,The Convergance Indonesia Lt. 11 Kawasan Rasuna Epicentrum Jl HR Rasuna Said RT 1/RW3 Kuningan Jakarta Selatan 12940,Teamwork & Communication Creative Problem Solving Achievement Orientation Analytical Thinking Planning & Monitoring 
PT Karya Dua Anyam,Inventory Administration Intern,,Laporan opname (monthly) Administrasi pelaporan keluar-masuk produk (daily) Laporan keluar masuk produk untuk project Analisa forecast dalam 1 quarter Manajemen inventory Pembuatan laporan opname consignment (mothly) Pembuatan SOP QC produk Opname consignment Update data inventory  
PT Home Credit Indonesia,iOS Developer,"Plaza Oleos Lantai 8 Jl. TB Simatupang No. 53A, Jakarta Selatan 12520
",Development Skill Bahasa Pemograman Application Design Kerjasama tim secara dinamis  Kemampuan adaptasi  Manajemen Proyek 
PT Vidio Dot Com,iOS Engineering,"SCTV Tower, Senayan City, Jakarta Pusat",Mengembangkan aplikasi menggunakan software iOS Teamwork Skill Communication Skill Reporting Skill Pemahaman Tools 
PT Traveloka Indonesia,iOS Engineer Intern,"Traveloka Campus (d/h Green Office Park 1) North Tower, Jl Grand Boulevard, BSD Green Office Park, Kel. Sampora, Kec. Cisauk,  Kab.Tangerang, Prov. Banten",Core Competency: Practical Innovation 
PT Sebangku Jaya Abadi,IoT Engineer,Yogyakarta,Industrial IoT Pemrograman IoT Sensor dan Aktuator  IoT Research  Pengembangan Media Pembelajaran 
PT XL Axiata Tbk,IoT Intern,,Strategic Communication Agility Communication skills Time Management Project Management 
PT Huawei Tech Investment,IP Engineer,,Data Communication 3 Data Communication 2 Project Management Data Communication 1 
PT Home Credit Indonesia,IT Branding & Community,"Plaza Oleos Lantai 8 Jl. TB Simatupang No. 53A, Jakarta Selatan 12520
",Kemampuan adaptasi  Manajemen Proyek Creative Thinking Kerjasama tim secara dinamis  Communication Skill Presentation skill 
PT Pilihanmu Indonesia Jaya,Item Maker of Psychological Test,"Jalan Asem Baris Raya Blok A17, Kebon Baru, Tebet, Jakarta Selatan, DKI Jakarta",Konsep dasar psikometri Penyusunan alat ukur psikologi Penyusunan user manual Mengelola sistem testing alat ukur psikologi Penulisan laporan 
PT XL Axiata Tbk,IT ESS Intern,,Communication 
PT XL Axiata Tbk,IT Infra Intern,,Network Security  Agility Time Management Project Management  Communication skills 
PT Telkom Indonesia (Persero) Tbk,IT Integration,"Jl Japati 1, Bandung","System Engineering Data Management Usability, Vulnerability Assessments and Secure Testing Architecture Design Business Process Management Component Integration  Value - Amanah	 Value - Loyal	 Value - Kolaboratif	 Value - Kompeten	 Value - Harmonis	 Job Performance Value - Adaptif	 "
PT XL Axiata Tbk,IT Intern,,BE (Java & Golang) 
PT Home Credit Indonesia,"IT Omni Tech (Genesys, JIRA)","Plaza Oleos Lantai 8 Jl. TB Simatupang No. 53A, Jakarta Selatan 12520
",Kerjasama tim secara dinamis  Development Skill Genesys & JIRA Kemampuan adaptasi  Manajemen Proyek 
PT Home Credit Indonesia,IT Operation,"Plaza Oleos Lantai 8 Jl. TB Simatupang No. 53A, Jakarta Selatan 12520
",Manajemen Proyek Development Skill Kemampuan adaptasi  Kerjasama tim secara dinamis  Datawarehousing concept 
PT Vidio Dot Com,IT Operation,"SCTV Tower, Senayan City, Jakarta Pusat",Device Provisioning Troubleshoot kendala di laptop dan workstation Update Asset Management Communication Skill Teamwork Skill 
PT Simplefi Teknologi Indonesia,IT Support,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950","Membuat user access bagi karyawan baru untuk diisi Mengelola system dan devices komputer Membantu menginstall, konfigurasi, dan update PC/Laptop karyawan Memperbaiki dan mengganti peralatan yang diperlukan Membuat rekap dari laporan inventoris untuk semua hardware Mendistribusikan fasilitas kantor untuk karyawan baru dan menyimpan form dalam binder  Meneliti dan mendiagnosa masalah, serta mengidentifikasi solusi dari masalah tersebut "
PT Nodeflux Teknologi Indonesia,IT Support,Jakarta Indonesia,Daily task IT Support Troubleshooting Problem  Develop Operation Tool Sizing Hardware and software needs Company internal infrastructure  
PT XL Axiata Tbk,IT Transformation Intern,,Communication Project Management Microsoft Office Time Management Agility 
PT Semesta Integrasi Digital,Junior Account Executive ,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Kemampuan Komunikasi Kemampuan Koordinasi Kemampuan Riset Mitra Kemampuan Manajemen  Kemampuan bernegosiasi 
PT Andromedia,Junior Business Analyst,Jl Jemur Andayani XV No 3B Kelurahan Jemurwonosari - Kecamatan Wonocolo - Surabaya,1. Kemampuan mengumpulkan informasi  9. Kemampuan memimpin tim 3. Kemampuan menterjemahkan solusi kedalam kebutuhan aplikasi 7. Kemampuan Adaptasi 2. Kemampuan menganalisa proses bisnis dan memberikan solusi 5. Kemampuan melakukan quality assurance 8. Kemampuan komunikasi dengan presentasi 4. Kemampuan mengatur proyek 6. Kerjasama tim secara dinamis 
PT Media Dokter Investama,Junior Content Writer,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
",Kemampuan perencanaan dan pengorganisasian Kemampuan Design Thinking Pemahaman dasar dan tools SEO Membangun dan memahami a sense of Business Centric approach Kemampuan Strategic Thinking Content planning & communication platform management Kemampuan manajemen diri Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Koordinasi dengan berbagai pihak dan stakeholder terkait kebutuhan pembuatan konten Content writing & review Content strategy & delivery Strategic communication plan 
PT Media Dokter Investama,Junior Copywriting & Social Media,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
",Kemampuan Design Thinking Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Manajemen proyek copywriting dan social media secara menyeluruh Koordinasi dengan berbagai pihak untuk materi Copywriting Kemampuan perencanaan dan pengorganisasian Penciptaan headline yang menarik dengan perbendaharaan kata yang mumpuni Upload materi copywriting yang disetujui pada channel media yang tersedia sesuai ketentuan Penciptaan ide kreatif sesuai dengan kebutuhan campaign dan promosi Penerapan copywriting Kemampuan manajemen diri Kemampuan Strategic Thinking Membangun dan memahami a sense of Business Centric approach 
PT Media Dokter Investama,Junior CRM Officer,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
",Kemampuan manajemen diri Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Kemampuan perencanaan dan pengorganisasian Merencanakan dan mengelola strategi pemasaran Koordinasi dengan berbagai pihak dan stakeholder terkait program pemasaran serta penjualan Mengelola loyalitas pelanggan Mengelola komunikasi pelanggan Analisa data dan mengukur kepuasan pelanggan Kemampuan Strategic Thinking Membangun dan memahami a sense of Business Centric approach Kemampuan Design Thinking Strategi pemasaran dan penjualan 
PT Media Dokter Investama,Junior Graphic Designer,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
","Kemampuan Strategic Thinking Kemampuan manajemen diri Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Kemampuan perencanaan dan pengorganisasian Kemampuan Design Thinking Membangun dan memahami a sense of Business Centric approach Digital content development Penerapan dan penciptaan karya berdasarkan prinsip desain grafis Pengoperasian software design: Adobe Photoshop, Illustrator, dsb. Penerapan dan penciptaan karya berdasarkan prinsip dasar komunikasi visual Penciptaan ide kreatif sesuai dengan kebutuhan design Penerapan design brief "
PT Telkom Indonesia (Persero) Tbk,Junior Graphic Designer,"Jl Japati 1, Bandung",Content Review Content Design Strategic Communication Plan Content Delivery Content Strategy Value - Kompeten	 Job Performance Value - Harmonis	 Value - Amanah	 Value - Loyal	 Value - Adaptif	 Value - Kolaboratif	 
PT Media Dokter Investama,Junior Marketing Research Analyst,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
","Kemampuan Strategic Thinking Kemampuan manajemen diri Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Membangun dan memahami a sense of Business Centric approach Merancang research berdasarkan identifikasi kebutuhan, perencanaan, hingga implemetasi research untuk komersialisasi produk dan layanan Kemampuan Design Thinking Kemampuan menganalisis pasar, termasuk tren dan perilaku pelanggan berdasarkan pemahaman produk dan layanan (product knowledge) Kemampuan perencanaan dan pengorganisasian Kemampuan analisa hasil research untuk rekomendasi strategi pemasaran produk dan layanan Penerapan penelitian perilaku pelanggan yang menunjang komersialisasi dan peningkatan produk serta layanan Presentasi dan promosi hasil kegiatan research dengan menekankan pada story telling Keahlian memahami customer experience dan strategi pemasaran yang tepat "
PT Media Dokter Investama,Junior Product Designer,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
","Kemampuan manajemen diri Kemampuan Strategic Thinking Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Kemampuan Design Thinking Kemampuan perencanaan dan pengorganisasian Kemampuan desain product Penguasaan design tools untuk Product Design Berkolaborasi dengan stakeholders: product managers, engineer, UX Researcher dan UX Writer Scrum Management Pemahaman kegiatan UX research dan analisa data customer sebagai insight proses design product Membangun dan memahami a sense of Business Centric approach Kemampuan membuat wireframe "
