restaurant_name,name,rating,review
Restoran Sederhana - Cipete,Harya Wijaya,5.0,"['great', 'resto', 'padang', 'ampera', 'food', 'great', 'good', 'famili', 'good', 'park', 'area']"
Restoran Sederhana - Cipete,Andri Ario,5.0,"['parkiran', 'lua', 'good', 'food', 'etc']"
Restoran Sederhana - Cipete,Bagus is Good,5.0,"['great', 'tast', 'mani', 'varieti', 'menu', 'one', 'famou', 'padang', 'food']"
Restoran Sederhana - Cipete,Masril Mahjoeddin,4.0,"['nice', 'place', 'eat', 'nasi', 'padang', 'servic', 'well', 'organis']"
Restoran Sederhana - Cipete,Abdul Akram,5.0,"['famili', 'arisan', 'reunion', 'everyon', 'like', 'place', 'food', 'servic']"
Restoran Sederhana - Cipete,Diana Jonathans,3.0,"['came', 'friday', 'lunch', 'time', 'good', 'idea', 'expat', 'food', 'spici']"
Restoran Sederhana - Cipete,Fawwaz Anvilen,3.0,"['realli', 'realli', 'tast', 'food', 'downsid', 'lot', 'fli', 'insect', 'near', 'window']"
Restoran Sederhana - Cipete,Revaldi Muhammad,5.0,"['authent', 'minang', 'food', 'tri', 'soto', 'padang', 'dri', 'meat', 'dendeng', 'kere']"
Restoran Sederhana - Cipete,Putri Utami,5.0,"['among', 'sederhana', 'restaur', 'think', 'one', 'one', 'best', 'especi', 'soto', 'padang']"
Restoran Sederhana - Cipete,Alex Muzhar,3.0,"['fli', 'fli', 'everywher', 'make', 'wonder', 'hygien']"
Restoran Sederhana - Cipete,Eko Basuki 7,4.0,['good']
Restoran Sederhana - Cipete,Gede Arya,5.0,"['restoran', 'sederhana', 'cipet', 'padang', 'resto', 'best', 'recip', 'heritag']"
Restoran Sederhana - Cipete,Helfian Helmy,3.0,"['restaur', 'offer', 'tradit', 'food', 'west', 'sumatera', 'call', 'padang', 'food']"
Restoran Sederhana - Cipete,Dema Rivai,3.0,"['bad', 'late', 'breakfast']"
Restoran Sederhana - Cipete,Untung Jawa,5.0,"['good', 'food', 'good', 'price', 'nice', 'place', 'friendli', 'staff']"
Restoran Sederhana - Cipete,Dedet Rahmadiana,4.0,"['clean', 'nice', 'delici', 'food', 'excel', 'servic']"
Restoran Sederhana - Cipete,saint chyril,5.0,"['dare', 'tast', 'love', 'padang', 'food']"
Restoran Sederhana - Cipete,Dina Rahmatika (Dina),5.0,"['serv', 'great', 'select', 'padang', 'cuisin']"
Restoran Sederhana - Cipete,Helda Sihombing,3.0,[]
Restoran Sederhana - Cipete,Leksin Awal,4.0,"['good', 'padang', 'food', 'decent', 'price']"
Restoran Sederhana - Cipete,Anugrah Wirawan,4.0,"['favorit', 'padang', 'restaur', 'recommend']"
Restoran Sederhana - Cipete,Wawan Irawan,4.0,"['tjhi', 'resto', 'alway', 'full', 'que']"
Restoran Sederhana - Cipete,Setiadji Sunarsan,5.0,"['rendang', 'would', 'better', 'place']"
Restoran Sederhana - Cipete,Tayla Taur,5.0,"['top', 'padang', 'restaur', 'jakarta']"
Restoran Sederhana - Cipete,Ruslani Lani,1.0,['nzmcl']
Restoran Sederhana - Cipete,R Y Has,5.0,[]
Restoran Sederhana - Cipete,Catur Hady Pamungkas,4.0,"['good', 'ambienc', 'good', 'tast']"
Restoran Sederhana - Cipete,Agus Hartanto,4.0,"['tight', 'competit', 'tast', 'pagi', 'sore']"
Restoran Sederhana - Cipete,Felix Dani,3.0,"['altern', 'resto', 'pagi', 'sore', 'close']"
Restoran Sederhana - Cipete,Supri Suwandi,5.0,['ok']
Restoran Sederhana - Cipete,Kang DZ,5.0,"['simpl', 'restaur', 'origin', 'west', 'sumatra']"
Restoran Sederhana - Cipete,CLG Businesscentre,5.0,"['clean', 'provid', 'tasti', 'food']"
Restoran Sederhana - Cipete,Rico Arifadila,5.0,['good']
Restoran Sederhana - Cipete,Sam Gaming,5.0,['ok']
Restoran Sederhana - Cipete,Heri Surianto,5.0,[]
Restoran Sederhana - Cipete,Rudy Hutagalung,5.0,[]
Restoran Sederhana - Cipete,Iwan Irwanto,4.0,"['good', 'food']"
Restoran Sederhana - Cipete,Salma Said,5.0,"['good', 'servic', 'clean']"
Restoran Sederhana - Cipete,Fernando Reza,4.0,"['sate', 'padangnya', 'top']"
Restoran Sederhana - Cipete,john darmawan,5.0,"['lekker', 'last', 'bite']"
Restoran Sederhana - Cipete,agus makkie,5.0,['love']
Restoran Sederhana - Cipete,Acep Wijaya,5.0,['good']
Restoran Sederhana - Cipete,PANJI M FIRAS,5.0,['best']
Restoran Sederhana - Cipete,Diva Metal Channel,5.0,"['good', 'tast', 'food']"
Restoran Sederhana - Cipete,Anya Opie,5.0,['like']
Restoran Sederhana - Cipete,Ferdian Rachman,5.0,"['good', 'food', 'padang']"
Restoran Sederhana - Cipete,ngaprak channel,5.0,['ok']
Restoran Sederhana - Cipete,Indra Kusuma,5.0,['yummi']
Restoran Sederhana - Cipete,Ari Rahmadiansyah,5.0,['cool']
Restoran Sederhana - Cipete,lost ucupmycat,5.0,"['nice', 'place']"
Restoran Sederhana - Cipete,Muhammad Husain Nasution,5.0,['goood']
Restoran Sederhana - Cipete,Roni Man,5.0,['good']
Restoran Sederhana - Cipete,Frans Aristiyan,4.0,['top']
Restoran Sederhana - Cipete,Medi Permadi Sastradipura BSc,5.0,"['good', 'padang', 'food']"
Restoran Sederhana - Cipete,Chandra Nur Wicaksono,5.0,['ok']
Restoran Sederhana - Cipete,ARIF YOGA,5.0,['good']
Restoran Sederhana - Cipete,fadhil muhammad,4.0,['good']
Restoran Sederhana - Cipete,christine simanjuntak,5.0,['good']
Restoran Sederhana - Cipete,rony soerakoesoemah,4.0,['chil']
Restoran Sederhana - Cipete,Mulyono Lim,4.0,['good']
Restoran Sederhana - Cipete,Widyantoro Kurnia,3.0,"['good', 'padang', 'restaur']"
Restoran Sederhana - Cipete,Arif Rifaldi,5.0,['nice']
Restoran Sederhana - Cipete,Fresty Hamada,5.0,[]
Restoran Sederhana - Cipete,Dwi Oktora,5.0,['ok']
Restoran Sederhana - Cipete,Kurniawan Yusuf Ali,5.0,['yummi']
Restoran Sederhana - Cipete,ichwan Fachrudin,5.0,['good']
Restoran Sederhana - Cipete,LFika ID,5.0,['class']
Restoran Sederhana - Cipete,Dishk mono mono,5.0,"['berri', 'good']"
Restoran Sederhana - Cipete,ADI PERMADI,5.0,"['good', 'place', 'good', 'food']"
Restoran Sederhana - Cipete,Jam Hani,5.0,['thank']
Restoran Sederhana - Cipete,Aldin On Air,5.0,"['food', 'good']"
Restoran Sederhana - Cipete,Deni Viskar,5.0,"['quick', 'servic']"
Restoran Sederhana - Cipete,agung tri,5.0,"['awesom', 'place']"
Restoran Sederhana - Cipete,hazem malek,4.0,"['nice', 'place']"
Restoran Sederhana - Cipete,Jlius Suweno,5.0,"['nice', 'place']"
Restoran Sederhana - Cipete,Dian Ira Rivia,5.0,"['nice', 'place']"
Restoran Sederhana - Cipete,Devvi Widyaningrum,4.0,"['place', 'comfort', 'eat', 'separ', 'non', 'smoke', 'outdoor', 'toilet', 'prayer', 'room', 'mani', 'choic', 'side', 'dish', 'includ', 'shrimp', 'meat', 'fish', 'chicken', 'sate', 'padang', 'martabak', 'egypt', 'martabak', 'mesirnya', 'like', 'curri', 'spice', 'littl', 'bitter', 'padang', 'satay', 'delici', 'season', 'thick']"
Restoran Sederhana - Cipete,Adjeng Riana Agusari,5.0,"['today', 'birthday', 'boss', 'treat', 'today', 'fri', 'chicken', 'special', 'cours', 'delici', 'batokok', 'jerki', 'great', 'soto', 'padang', 'seger', 'kopyor', 'ice', 'stick', 'place', 'also', 'comfort', 'use', 'air', 'condit', 'hot', 'smock', 'area', 'also', 'toilet', 'mosqu', 'servic', 'fast', 'friendli', 'park', 'pretti', 'decent', 'road', 'scene', 'rather', 'jam', 'use', 'car', 'better', 'ride', 'motorcycl', 'time', 'howev', 'name', 'treat', 'yeee', 'stomach', 'full', 'happi', 'heart', 'tararengkyu']"
Restoran Sederhana - Cipete,Fitriah Laela,4.0,"['afternoon', 'confus', 'eat', 'final', 'naspad', 'ojol', 'order', 'one', 'balado', 'round', 'egg', 'packag', 'use', 'box', 'guy', 'neat', 'portion', 'small', 'know', 'hehe', 'white', 'rice', 'also', 'littl', 'bit', 'like', 'eat', 'directli', 'side', 'dish', 'cassava', 'leav', 'jackfruit', 'curri', 'jackfruit', 'realli', 'soft', 'green', 'chili', 'sauc', 'sauc', 'solid', 'rendang', 'season', 'although', 'portion', 'super', 'minim', 'delici', 'rendang', 'season', 'good', 'beef', 'flake', 'littl', 'bit', 'soft', 'never', 'mind', 'price', 'ye', 'know', 'heheh']"
Restoran Sederhana - Cipete,Rodiannauli Pane,5.0,"['egyptian', 'martabak', 'good', 'joo', 'food', 'bit', 'sweet', 'realli', 'good']"
Restoran Sederhana - Cipete,Devan rifan,5.0,"['good', 'food']"
Restoran Sederhana - Cipete,ulin copati,4.0,"['great', 'clean', 'place', 'fast', 'respons', 'servic', 'thank', 'great', 'coffe']"
Restoran Sederhana - Cipete,鴨周,3.0,"['store', 'clean', 'tast', 'outstand', 'loss', 'even', 'japanes', 'peopl', 'go', 'wait', 'lot', 'small', 'plate', 'come', 'eat', 'much', 'like', 'even', 'eat', 'lot', 'rare', 'exce', 'yen']"
Restoran Sederhana - Cipete,Emma Eryanti,5.0,"['simpl', 'restaur', 'doubt', 'ye', 'menu', 'also', 'complet', 'egyptian', 'martabak', 'also', 'satay', 'padang', 'variou', 'drink', 'price', 'cheap', 'proport', 'tast', 'comfort', 'place', 'servic']"
Restoran Sederhana - Cipete,Fransiska Astuti,5.0,"['place', 'comfort', 'food', 'good', 'servic', 'fast', 'toilet', 'clean', 'mosqu', 'main', 'thing']"
Restoran Sederhana - Cipete,Husein Nugraha,5.0,"['clean', 'comfort', 'neat', 'restaur', 'lot', 'tabl', 'chair', 'edg', 'cipet', 'highway', 'adequ', 'park', 'space', 'suitabl', 'famili', 'individu', 'good', 'good', 'servic']"
Restoran Sederhana - Cipete,Tobing Tareezqi,5.0,"['long', 'time', 'eaten', 'rm', 'simpl', 'happen', 'pass', 'pray', 'dzuhur']"
Restoran Sederhana - Cipete,maximum project,5.0,"['take', 'long', 'meal', 'wkwkwkwk', 'need', 'talk', 'best', 'restaur', 'world', 'mah', 'rendang', 'curri', 'oppon', 'use', 'cracker', 'fill', 'broth', 'ouch', 'champion', 'restaur', 'realli', 'recommend', 'lover', 'padang', 'cuisin', 'stop', 'best', 'indonesian', 'bassist', 'yuke', 'sampurna']"
Restoran Sederhana - Cipete,Muhammad Dhany,5.0,"['delici', 'simpl', 'restaur', 'menu', 'java', 'accord', 'famili']"
Restoran Sederhana - Cipete,Sensony DP,5.0,"['place', 'quit', 'wide', 'cipet', 'typic', 'padang', 'food', 'tast', 'like', 'javanes', 'tast']"
Restoran Sederhana - Cipete,sora yu,5.0,"['food', 'salti', 'delici', 'old', 'homestead', 'go', 'home', 'week']"
Restoran Sederhana - Cipete,Ahmad Kusdianto,5.0,"['food', 'delici', 'cheaper', 'place', 'spaciou', 'comfort', 'previous', 'payment', 'cash', 'use', 'debit', 'card', 'credit', 'card']"
Restoran Sederhana - Cipete,p rummenige,5.0,"['true', 'og', 'padang', 'food']"
Restoran Sederhana - Cipete,surya sunBRN,4.0,"['alway', 'crowd', 'food', 'delici', 'choic', 'mani', 'run', 'must', 'tri', 'pop', 'chicken', 'chop', 'curri', 'edc', 'machin', 'matter', 'repair', 'cash']"
Restoran Sederhana - Cipete,Satya Bagaswara,3.0,"['usual', 'simpl', 'rm', 'usual', 'visit', 'rice', 'provid', 'provid', 'would', 'like', 'know', 'never', 'eaten', 'simpl', 'rm', 'like']"
Restoran Sederhana - Cipete,Mohamad Rofi,2.0,"['place', 'good', 'car', 'park']"
Restoran Sederhana - Cipete,Manggala 216,5.0,"['place', 'clean', 'servic', 'friendli', 'food', 'also', 'delici', 'price', 'compar', 'rm', 'padang', 'usual', 'bit', 'expens', 'okay']"
Restoran Sederhana - Cipete,Hermina Sulistiyani,5.0,"['padang', 'restaur', 'doubt', 'authent', 'padang', 'tast', 'enjoy', 'plate', 'rice', 'pop', 'chicken', 'fri', 'chicken', 'cassava', 'leav', 'eggplant', 'sambel', 'jengkol', 'sambel', 'ijo', 'skewer', 'sate', 'padang', 'tast', 'champion', 'moreov', 'open', 'menu', 'fast', 'month', 'form', 'banana', 'compot', 'yet', 'drum', 'tempt', 'faith']"
Restoran Sederhana - Cipete,Jhony Catras,4.0,"['wow', 'restaur', 'realli', 'clean', 'crowd', 'menu', 'make', 'tongu', 'shake']"
Restoran Sederhana - Cipete,Zizou Hamdani,5.0,"['tast', 'differ', 'simpl', 'benhil', 'still', 'standard', 'premium', 'simpl', 'resto', 'outdoor', 'smoke', 'area', 'repres', 'toilet', 'prayer', 'room']"
Restoran Sederhana - Cipete,Akbar Rizqy,5.0,"['know', 'padang', 'cuisin', 'one', 'popular', 'authent', 'indonesian', 'dish', 'although', 'simpl', 'mani', 'branch', 'simpl', 'cipet', 'one', 'best', 'consist', 'term', 'tast', 'place', 'comfort', 'clean', 'price', 'still', 'fairli', 'normal', 'simpl', 'gener', 'tambociek']"
Restoran Sederhana - Cipete,Taufik Irmansyah,4.0,"['spaciou', 'park', 'easili', 'access', 'food', 'ok', 'vari', 'delici', 'price', 'pretti', 'good', 'want', 'save', 'money', 'place']"
Restoran Sederhana - Cipete,Agus Daliman,5.0,"['simpl', 'cipet', 'raya', 'top', 'markotop', 'pop', 'chicken', 'thumb']"
Restoran Sederhana - Cipete,dani apriyanto,5.0,"['spaciou', 'park', 'delici', 'menu', 'afford', 'price', 'friendli', 'nimbl']"
Restoran Sederhana - Cipete,Dewi Iswulandari,4.0,"['locat', 'strateg', 'food', 'delici', 'especi', 'chicken', 'pop', 'satay', 'padang', 'martabak', 'kubang', 'also', 'avail', 'servic', 'good', 'present', 'fast', 'friendli', 'respons', 'park', 'wide', 'enough', 'usual', 'park', 'lot', 'crowd', 'restaur', 'clean', 'toilet', 'clean', 'prayer', 'room', 'privat', 'room', 'suitabl', 'group']"
Restoran Sederhana - Cipete,Yukio Inaike,4.0,"['compar', 'padang', 'restaur', 'price', 'littl', 'higher', 'tast', 'stabl', 'delici', 'anyway', 'especi', 'stew', 'coconut', 'chavehijau', 'squid', 'especi', 'noteworthi']"
Restoran Sederhana - Cipete,PM Santoso,4.0,"['one', 'famou', 'padang', 'restaur', 'jakarta', 'origin', 'cuisin', 'eat', 'side', 'dish', 'held', 'truli', 'appet', 'pop', 'chicken', 'serv', 'truli', 'delici', 'tomato', 'concoct', 'sauc', 'mixtur', 'also', 'yummi', 'tender', 'chicken', 'curri', 'coconut', 'milk', 'sauc', 'tasti', 'tempt', 'tast', 'curri', 'appet']"
Restoran Sederhana - Cipete,Yusak Ludfi Kriswanoto,5.0,"['egg', 'martabak', 'quit', 'tasti', 'stuf', 'mostli', 'onion', 'leav', 'also', 'padang', 'satay', 'tast', 'realli', 'good', 'meat', 'also', 'stingi', 'plu', 'tender']"
Restoran Sederhana - Cipete,Reni Rahmawati,5.0,"['place', 'pretti', 'good', 'food', 'desert', 'food', 'delici', 'sauc', 'prayer', 'room', 'back', 'place', 'quit', 'often', 'full', 'go', 'tri', 'price', 'rel', 'huh', 'far', 'legal', 'price', 'ate', 'sokey', 'la', 'compar', 'tast', 'stop']"
Restoran Sederhana - Cipete,Sekar Purba Oktavianty & Azkha Fahrezy,5.0,"['padang', 'restaur', 'lot', 'pisan', 'menu', 'titl', 'tabl', 'choos', 'one', 'eat', 'typic', 'tast', 'desert', 'ajib', 'pisan', 'spaciou', 'place', 'good', 'clean', 'smoke', 'area', 'also', 'complet', 'toilet', 'deh', 'ac', 'also', 'street', 'cipet', 'raya', 'drink', 'coffe', 'tuku', 'stop', 'eat', 'first', 'walk', 'coffe']"
Restoran Sederhana - Cipete,Jaya Creative,4.0,"['delici', 'friend', 'love', 'food']"
Restoran Sederhana - Cipete,irawan ns,5.0,"['minang', 'specialti', 'egg', 'coffe', 'winner', 'first', 'want', 'tri', 'turn', 'surpris', 'although', 'took', 'long', 'time', 'made', 'impati', 'wait', 'coffe', 'bean', 'tast', 'premium', 'fresh', 'suddenli', 'ground', 'someon', 'order', 'inferior', 'famou', 'cafe', 'egg', 'coffe', 'egg', 'tea', 'tast', 'fishi', 'either', 'markotop']"
Restoran Sederhana - Cipete,Bani Effendy,4.0,"['waiter', 'friendli', 'fast', 'good', 'right', 'park', 'area', 'wide', 'enough']"
Restoran Sederhana - Cipete,Noval 009,5.0,"['comfort', 'krywan', 'polit', 'friendli', 'mknn', 'amaz', 'enk']"
Restoran Sederhana - Cipete,RC Property,4.0,"['good', 'food', 'access', 'congest']"
Restoran Sederhana - Cipete,Agung Dewantoro,5.0,"['restaur', 'padang', 'cuisin', 'previous', 'eaten', 'padang', 'cuisin', 'tast', 'good', 'simpl', 'definit', 'good', 'overtim', 'consign', 'handayani', 'rather', 'difficult', 'find', 'dinner', 'suit', 'tast', 'friend', 'choic', 'final', 'goe', 'padang', 'cuisin']"
Restoran Sederhana - Cipete,Aji Erlangga,4.0,"['tast', 'okay', 'pop', 'chicken', 'good', 'restaur']"
Restoran Sederhana - Cipete,Hana Permata,1.0,"['bad', 'servic', 'today', 'p', 'eat', 'simpl', 'cipet', 'want', 'pay', 'mother', 'laugh', 'mother', 'repeatedli', 'say', 'reach', 'yet', 'laugh', 'disdain', 'ask', 'said', 'later', 'got', 'vocer', 'even', 'though', 'ordinari', 'brochur', 'simpl', 'restaur', 'laugh', 'laugh', 'funni', 'drop', 'custom', 'like', 'also', 'work', 'barista', 'know', 'treat', 'real', 'custom', 'bad', 'servic']"
Restoran Sederhana - Cipete,Nur Rachman,5.0,"['menu', 'lot', 'like', 'padang', 'restaur', 'tast', 'padang', 'cuisin', 'deh', 'cut', 'fruit', 'dessert', 'avail', 'place', 'also', 'clean', 'servic', 'good', 'quick']"
Restoran Sederhana - Cipete,Uncle Jayne,5.0,"['place', 'eat', 'guarante', 'delici']"
Restoran Sederhana - Cipete,Syamsul Arifin,5.0,"['psbb', 'period', 'serv', 'take', 'away', 'park', 'avail', 'strateg', 'place', 'menu', 'also', 'complet']"
Restoran Sederhana - Cipete,moeng prahadhi,5.0,"['menu', 'make', 'tast', 'good', 'servic']"
Restoran Sederhana - Cipete,Hery Ahermawan (Hermawan),5.0,"['place', 'clean', 'waiter', 'friendli', 'keep']"
Restoran Sederhana - Cipete,Subuh Saputra,4.0,"['fasum', 'complet', 'menu', 'also', 'complet']"
Restoran Sederhana - Cipete,Zulkifli -,5.0,"['delici', 'padang', 'restaur', 'know', 'simpl', 'padang', 'restaur', 'price', 'accord', 'tast', 'top', 'notch', 'inferior', 'intern', 'chef', 'may', 'padang', 'restaur', 'victori', 'throughout', 'indonesia', 'belov']"
Restoran Sederhana - Cipete,Subkhan Akhmad,4.0,"['complet', 'menu', 'good', 'public', 'facil']"
Restoran Sederhana - Cipete,Yanto Phi,5.0,"['like', 'simpl', 'restaur', 'come', 'tri', 'grill', 'pomfret', 'great']"
Restoran Sederhana - Cipete,Sebastian Edy,5.0,"['comfort', 'smoke', 'n', 'non', 'smoke', 'area', 'mushollah', 'quit', 'comfort']"
Restoran Numani,rio paradika,4.0,"['food', 'tasti', 'serv', 'mani', 'kind', 'javaness', 'style', 'food', 'place', 'larg', 'park', 'area', 'fit', 'mani', 'motorbik', 'car', 'even', 'bu', 'lot', 'seat', 'need', 'worri', 'come', 'peak', 'time', 'also', 'lot', 'public', 'toilet', 'pray', 'room', 'clean', 'place', 'like', 'rest', 'area']"
Restoran Numani,Daniel Umar,5.0,"['big', 'restaur', 'bantul', 'area', 'locat', 'main', 'road', 'famou', 'parangtr', 'beach', 'holiday', 'season', 'restaur', 'alway', 'crowd', 'visitor', 'come', 'buse', 'park', 'space', 'larg', 'enough', 'sever', 'buse', 'food', 'tasti', 'variou', 'menu', 'choos', 'price', 'still', 'afford', 'lot', 'cheaper', 'come', 'big', 'group']"
Restoran Numani,Puspita Dewi Fortuna,5.0,"['larg', 'park', 'area', 'conveni', 'place', 'famili', 'dinner', 'meet', 'sea', 'food', 'main', 'cours', 'serv', 'delici', 'tast', 'addit', 'facilit', 'musholla', 'toilet', 'suitabl', 'travel', 'group', 'transit']"
Restoran Numani,iko iko,3.0,"['came', 'iftar', 'book', 'group', 'staff', 'help', 'onlin', 'staff', 'gave', 'quick', 'respons', 'complet', 'inform', 'food', 'tast', 'combin', 'averag', 'sure', 'back', 'group']"
Restoran Numani,Chokybim_ the cats,4.0,"['big', 'restaur', 'natur', 'architectur', 'also', 'larg', 'park', 'area', 'staff', 'help', 'n', 'friendli', 'tri', 'guram', 'bakar', 'kecap', 'n', 'tast', 'good', 'perfect', 'season', 'soak', 'fish', 'meat', 'realli', 'recommend', 'littl', 'accid', 'order', 'cah', 'kangkung', 'chilli', 'n', 'dish', 'come', 'lot', 'chilli', 'ok', 'said', 'sorri', 'n', 'recook', 'new', 'one', 'unfortun', 'tast', 'salti', 'lol', 'overal', 'recommend', 'restaur', 'n', 'back', 'visit', 'jogja']"
Restoran Numani,Jadugniko,3.0,"['expect', 'lobster', 'fresh']"
Restoran Numani,Felix Valois Hipir,4.0,"['one', 'popular', 'eat', 'place', 'yogyakarta', 'well', 'privat', 'well', 'fir', 'group', 'numani', 'restaur', 'parangtr', 'road', 'proceed', 'parangtr', 'beach', 'may', 'come', 'directli', 'order', 'meal', 'best', 'way', 'order', 'three', 'hour', 'ahead', 'big', 'group', 'menu', 'local', 'food', 'abroad', 'menu', 'us', 'eather', 'rare', 'special', 'servic', 'provid', 'group', 'leader', 'crew', 'set', 'anoth', 'place', 'far', 'group', 'make', 'us', 'make', 'anot', 'return', 'anoth', 'meal', 'anoth', 'servic', 'sure', 'put', 'numani', 'restaur', 'belov', 'rour', 'group']"
Restoran Numani,Felix Valois Hipir,5.0,"['anoth', 'romant', 'place', 'eat', 'nice', 'rimanc', 'situat', 'condit', 'suggest', 'yiu', 'numani', 'resto', 'parang', 'triri', 'road', 'yogya', 'place', 'eat', 'arrang', 'spreadli', 'like', 'forest', 'mushroom', 'grow', 'raini', 'season', 'small', 'cottag', 'spread', 'througjout', 'area', 'resto', 'sinc', 'each', 'devid', 'distanc', 'also', 'anoth', 'enjoiment', 'meal', 'privaci', 'condit', 'far', 'public', 'spread', 'romant', 'night', 'time', 'mix', 'candl', 'much', 'foo', 'serv', 'local', 'indonesian', 'natur', 'food', 'coul', 'make', 'return']"
Restoran Numani,Martinus Dwi Marianto,4.0,"['miss', 'fresh', 'coconut', 'water', 'time', 'howev', 'food', 'delici']"
Restoran Numani,Peaceful Kitchen,3.0,"['place', 'nice', 'talk', 'group', 'food', 'serv', 'fresh', 'seafood', 'big', 'portion', 'tast', 'realli', 'good', 'price', 'also', 'expens']"
Restoran Numani,Lisa Sudjarwadi,3.0,"['food', 'place', 'suitabl', 'big', 'group', 'come', 'big', 'buss', 'mani', 'restroom', 'accomad', 'larg', 'parti', 'bad', 'pay', 'toilet']"
Restoran Numani,Tanti G,4.0,"['fresh', 'seafood', 'lot', 'place', 'eat', 'fresh', 'lobster', 'cook', 'live', 'guram', 'fish', 'good', 'though']"
Restoran Numani,Rizqi Ramadhani,2.0,"['friendli', 'place', 'cashless']"
Restoran Numani,Aditya Lie,2.0,"['tast', 'typic', 'bu', 'stop', 'restoi', 'sure', 'found', 'lot', 'better', 'resto', 'jogja']"
Restoran Numani,Barlie Ariwibowo,4.0,"['lot', 'gazebo', 'wide', 'park']"
Restoran Numani,David Hunarto,3.0,"['actual', 'place', 'larg', 'area', 'thing', 'need', 'chang', 'tri', 'make', 'tasti', 'food', 'also', 'need', 'careful', 'food', 'serv']"
Restoran Numani,asep saepul bahri,5.0,['ok']
Restoran Numani,WAHYU RAT HARI WIBOWO,4.0,['good']
Restoran Numani,Veno Venolli,1.0,"['absolut', 'lazi', 'staff', 'think', 'problem', 'manag', 'wait', 'spoon', 'min', 'ask', 'staff', 'normal']"
Restoran Numani,Sisilia Sesy,3.0,"['good', 'food', 'crowd', 'weekend']"
Restoran Numani,Wahyu Setiawan,5.0,"['nice', 'place', 'rest', 'take', 'food', 'holiday']"
Restoran Numani,Lee Rite,1.0,"['tast', 'pretti', 'bland']"
Restoran Numani,Pras Setiawan,5.0,"['best', 'local', 'restaur', 'serv', 'seafood', 'u', 'must', 'visit']"
Restoran Numani,Mohd Tajudin Md Ali,3.0,"['lunch', 'quit', 'exclus', 'reason', 'price']"
Restoran Numani,Yudha A Setyawan,4.0,"['nice', 'restaurantth', 'food', 'yummi', 'fresh']"
Restoran Numani,h setoputro,3.0,"['good', 'enough', 'food', 'speciali', 'fish', 'dish']"
Restoran Numani,Ika Yuanita,1.0,"['small', 'musholla', 'although', 'place', 'crowd']"
Restoran Numani,Rief Arifin,3.0,"['usetub', 'good', 'decreas']"
Restoran Numani,dwee panca,5.0,"['like', 'food', 'restaur', 'delici']"
Restoran Numani,Zakky Fathoni,5.0,"['nice', 'fulli', 'tast', 'food']"
Restoran Numani,Frans Edu,5.0,"['romant', 'place', 'good', 'food']"
Restoran Numani,Phebi Rizki,5.0,"['delici', 'food', 'seafood', 'expert']"
Restoran Numani,Alex Alfand,5.0,"['awesom', 'restaur']"
Restoran Numani,Wahyu Samodra,5.0,"['lot', 'fish', 'choic', 'nice', 'place']"
Restoran Numani,Rinda Novitasari,4.0,"['delici', 'cozi', 'nice', 'view']"
Restoran Numani,Majid Hidayaturrohim,5.0,"['full', 'stomach', 'restaur']"
Restoran Numani,Siti Rohmah,5.0,"['menu', 'mak', 'yussss', 'plu', 'lagu']"
Restoran Numani,a tendi,4.0,"['hhh', 'hmm', 'mmmm']"
Restoran Numani,prisma wardhana Sasmita,5.0,[]
Restoran Numani,asil arwan,5.0,"['good', 'food', 'easi', 'access', 'good', 'servic']"
Restoran Numani,bagas haqqi,3.0,[]
Restoran Numani,Adhitya Eka Pria W,4.0,"['big', 'restaur', 'strateg', 'place']"
Restoran Numani,Veno Venolli,2.0,"['need', 'activ', 'staff']"
Restoran Numani,Andika Rahman,5.0,"['good', 'destin']"
Restoran Numani,Eko Handayanto,2.0,"['food', 'properli', 'cook']"
Restoran Numani,Mulyadimm,3.0,"['u', 'eat']"
Restoran Numani,mario CH,5.0,['bad']
Restoran Numani,Kodok Bangkong,4.0,"['servic', 'crewnya', 'ok']"
Restoran Numani,aas fatimah,5.0,"['rest', 'breakfast', 'field', 'studi', 'day']"
Restoran Numani,Hasbi Indra Setiawan,5.0,"['good', 'job']"
Restoran Numani,Ghafar Arif,5.0,"['good', 'servic', 'food']"
Restoran Numani,Bagus Anwar,5.0,['ok']
Restoran Numani,Juja,4.0,"['well', 'bad', 'price']"
Restoran Numani,ATA UMROH OFFICIAL,5.0,['great']
Restoran Numani,Veno Venolli,3.0,['ok']
Restoran Numani,riska suci pratiwi,3.0,[]
Restoran Numani,Bintang Isnurfirly,4.0,"['good', 'price']"
Restoran Numani,Sali Syawaliah,5.0,"['good', 'place']"
Restoran Numani,Abdulazis Zulkarnaen,5.0,"['group', 'ok']"
Restoran Numani,Bang Andrees,5.0,"['must', 'tri']"
Restoran Numani,Jaya Wijaya,5.0,['jozz']
Restoran Numani,Afdol Yusuf Febrian,4.0,"['simpli', 'delici']"
Restoran Numani,Pologans Tour,3.0,"['food', 'tast', 'good']"
Restoran Numani,fathni farm,4.0,['ok']
Restoran Numani,Firdian,5.0,['ok']
Restoran Numani,SurtGaming,5.0,['good']
Restoran Numani,Bagas Bintang Saputro,5.0,['good']
Restoran Numani,saptono siswanto,5.0,"['top', 'n', 'nyusss']"
Restoran Numani,dadan yudiansah,2.0,['ok']
Restoran Numani,Ifti Luthviana,5.0,['worth']
Restoran Numani,satuceritachannel,5.0,['nice']
