restaurant_name,name,rating,review
Medja Restaurant,Kayla Anindita Risanda,5.0,"Today i went to Medja and there was so much to take a picture of! Hope you like my photos! I ordered noodles. The toilet was far away though(outside) There was other kids there Who came to medja was Mom,Dad,Kevin,Nadia,and Iroh -THE END-"
Medja Restaurant,Dony Siswantoro,4.0,"instagramable place, good for gathering.lots of choices of Indonesian food and snack, tbough the taste is just good."
Medja Restaurant,William Chrisfandy Cen,5.0,"Great environment, great food, great service, recommended whenever came to Bogor."
Medja Restaurant,Jono,3.0,"Very comfortable and cozy place for hangout. The food somehow is not as I expected, Iga Bakar is tasted like Rendang and Ayam Taliwang only tasted sweet with no spices that's all we had. But, at least the Iced Coffee Medja was good though."
Medja Restaurant,David Lamuda,5.0,Good ambience and for the foods only tried lite meals but it's taste good.
Medja Restaurant,jose andreas li,5.0,"Quite expensive for student too oftenly go there, but the place is ok and has a large parking space"
Medja Restaurant,Ervin Yuda,5.0,"good food, good taste, cozy place, excellence service."
Medja Restaurant,Tisya Meidianti,4.0,"Really nice ambience, excellent service, fair prices, fair taste. Its location is easy to find and parking lot is spacious."
Medja Restaurant,Qaiszara Puspadewi,5.0,"Picturesque restaurant. Love the vibes, food price range moderately"
Medja Restaurant,Dyah Wulandari,5.0,"Super nice! I love their mie goreng kampung & the kelepon cake, it brings the old memories : soft sponge cake"
Medja Restaurant,Erwin Syamsi,4.0,"Good place,instagrammable...but the service not quite well.Food its Ok"
Medja Restaurant,S R,5.0,"Ambience quite nice, the staff also very humble and informative, the price and the taste is ok lah"
Medja Restaurant,Ivan Boyd,5.0,Good place. Good parking. Clean table. Good hospitality. Great food!I parked and waited for 1.5 Hours but it worthed the wait.
Medja Restaurant,Erma Irawati,4.0,"Cozy place and perfect to chill with friend. We ordered tofu crispy, ayam taliwang and buncis but dont like the taste of ayam taliwang, others are ok"
Medja Restaurant,Sara Veronica Sitinjak,4.0,The view was so good. The food pricey up to 75k but i like some of. Dori fish is recommended here.
Medja Restaurant,Jenn Jennifer,4.0,"Love the protokol and the interior. for place is 8/10 for the taste of the gurami is a little hard, about the ayam gairah it taste good but not crispy at all. for these food is 7/10 Disclaimer it based on my opinion, it might be different for you."
Restoran The Volcano,Diatherman Anggen,5.0,"The roasted chicken is juicy and delicious. Healthy and cheaper alternative compare to junk food fried chicken. The price is also reasonably cheap around Rp 60k for a whole chicken. Love the escargot. Buttery, oily and really appetizing. Recommended. The onion ring is also delightful. I don't know if they have non smoking area for guest who don't smoke or with children. Overall it is recommended."
Restoran The Volcano,Gladwin Suryatin,5.0,Grilled rotisserie chicken and beers. Perfect for a night out with friends. It tastes great and the price isn't too shabby either. Don't miss out on happy hour around 6 to 8 for cheaper beer.
Restoran The Volcano,Andi Rahardjo,5.0,"The place is small but it offer different variety of foods and drinks (beers too) at relatively cheap price, the food is good never have any dissapointment everytime I eat here, try their rotisserie chicken with their signature sauce that's the best chicken I have in Bandung"
Restoran The Volcano,levanya charissa,5.0,"It's very recommended! here you can eat delicious and as much as you want. I ordered 1 chicken with french fries for 3 people and it was full. and the most delicious is the sauce seasoning, there are many choices and you can mix according to what you want. the price is not too expensive in my opinion, and you can order beer or other alcoholic drinks. very suitable for a good meal and relaxing with friends. But the place is too small so if it's crowded there will be a waiting list."
Restoran The Volcano,Dwi Lejeune,5.0,we order 1 whole chicken (very tender and juicy)and i really love their potato wedges very good seasoned
Restoran The Volcano,Rheine Adithia,4.0,"The food was great, we tried their famous smoked chicken, and the meat was really juicy! They got lot of sauce that you can use as the side while you eat the chicken. The only downside of eating here was the smoke smell in the room. You can accompany your chicken with some beer too, but there is non alcohol drinks available too. Recommended for adults but not for children"
Restoran The Volcano,Seno Prasetyo,5.0,"Place : the place is located in very strategic location , easy to reach and find , but the road is need to be fixed (lots of pothole) Price : the price in this complex is average , lots of stuff that you can find. Service : the staff is very friendly and helpful Parking : the parking spot is very tight for big car to maneuver Cleanliness : the restaurant is clean and well maintained , despite its small space Taste : must have the whole grilled chicken and the snail escargot , its so good , and the draught beer too , perfect companion"
Restoran The Volcano,Alvin Kurniadi,3.0,It looked entycing from a far. But it's nothing special the portion is kinda small and the price is rather steep. The roast chiken is kinda ok albeit slighly unbalance in spice distribution. Overall ok experience. The staff is nice though.
Restoran The Volcano,Colette Ryu,5.0,"I ordered the whole chicken and shared for 2, very delicious and don't forget to add extra chips to eat them with the chicken... yummy ! also they have some varieties of sauces to enjoy with the food."
Restoran The Volcano,tanjung herman,3.0,Place for beer and snacks. Grill chicken is the favorite here
Restoran The Volcano,Andreas haynes,5.0,"I found this place by coincidence surving the web for a place in Bandung to spend the evening having some pub grub and chilled beers. If you don't know the exact location it may take you some time to find the place. It is a restobar serving Beer Bintang, San Miquel and Guiness on draft along with a wide selection of bottled beers. Soju, Jägermeister, Bali wines by glass as well as a small selection of imported bottled wines @ approx. RP 550,000.00 a bottle @ are also available. Centerpiece of the restaurant are the 2 rotisserie ovens in which a seemingly endless swarm of chicken are being grilled and served in the restaurant or as take away. Prices are well managed a 1,3kg bird comes at about RP 54,000.00. It is juicy and tender and such a pleasant surprice . Also try the escargeau which are at RP 30,000.00 per dozen served with french bread a real bargain. Stay away from the grilled sausages and deepfried onion rings ... they use rice flour to make the batter which is very unpleasant. The restaurant offers a limited number of outdoor seatings which I prefer as the lighting is better and it is nice and fresh outside. Inside is very dark faintly lit by red lamps which could have come out of a stripper bar. All in all a very nice experience and place to spend an evening enjoying most probably the best chicken in West Java . The waitresses are very friendly and very attentive. I will definately go there again."
Restoran The Volcano,Marsaulina Clarissa,5.0,"Roasted chicken + beer, what more do you ask for? While you're here, also try the escargot. Buttery with herb and spices, it will make you want to ask for more."
Restoran The Volcano,fify s,5.0,"Best chicken grill and escargot. PSM fried potato, onion ring, bratwurst, French fries & cold beer."
Restoran The Volcano,Reva RE,5.0,"Good Taste! Best chicken grill and escargot. PSM fried potato, onion ring, bratwurst, French fries & cold beer 🤤"
Restoran The Volcano,Andy Princen,5.0,"The best staff, super friendly with a beautiful smile. For a Belgian person it's heaven on earth. Recommend !!! Parking: A lot of parking in front of the restaurant. Came in the weekend. Stil many places to offer. Wheelchair accessibility: Open room, enough space for wheelchair."
Restoran The Volcano,Salma Nathifa Aji,5.0,"what a tasty roasted chicken😍 the dishes look delicate but not pricey, and it has various sauces that you can add to your meals as much as u want. they also serve several beers, and the place’s ambience are comfortable yet fun. 100% great place to hang out with friends in a small group"
Restoran The Volcano,Prieschila Tamsir,5.0,"The best roasted chicken ever! You can order the whole chicken for you and your friends, it was a very good place to hang out with your friends, have a vary option of food and beverages."
Restoran The Volcano,hese Suka Kuliner,5.0,"Nice place to hangout. Roast chicken delicious. Great variety of sauces. Wedges highly recommended. Great beer promo. Buy 2 draft get 1 free after 5.30pm. Nice ambience. The only downside is place kind of small, so when it's crowded hard to get table. My favourite places. Friendly service. No one rushes us no matter how busy this place is. I like..."
Restoran The Volcano,Edward Nagacholie,4.0,"Small and hidden place in padalarang, serving belgian food, their most popular food was grilled chicken, it was good, the service was alsoo good. We tried the grilled chicken the meatball and oxtail soup. Nice and refreshing.."
Restoran The Volcano,Dian Arumningtyas,4.0,"Great roasted chicken with a good price. When I came here a few days ago the waitress weren't that nice, looked like they're in badmood or simply having a bad day. Dont know why. Anyway, it's worth it though."
Restoran The Volcano,Anonymous 777,5.0,"An Explosive VOLCANO!!! Exploding not with molten lava and hot poisonuous gases, but with mouth-watering dishes and menus. A lot of choices of drinks to drain-down and to cool-down the eruptions. Grilled-chicken is almost exactly the same as I expected. Prices are very competative, as compared to other watering-holes and restaurants at the same degree. Unfotunately, the place is a bit hidden in-between other commercial stalls."
Restoran The Volcano,Gloria Caeli,5.0,Finger lickin' good. So worth the price & the chicken marinate is very delicious. Been a regular here & it's never disappointing.
Restoran The Volcano,Nick Princen,5.0,The staff is amazing and the grilled chicken is out of this world! Definitely will be going back soon.
Restoran The Volcano,Syifa,5.0,"If you're looking for great roasted chicken, I highly recommend this place. The whole roasted chicken is priced around 69.000 IDR (around December 2018). A great place to have a feast and hang out with friends!"
Restoran The Volcano,Edricnes,5.0,"Belgian resto&bar, but relatively cheap. And the food is very good. A must go if you're in the area!"
Restoran The Volcano,Qiu Tube,5.0,"I love the roasted chicken so much! A bit spicy but surely can handle it. Great vibe as well. If you are looking for an alternative hangout with good friends in bandung, you have to visit this place. p.s. they also serve beers 😎"
Restoran The Volcano,Adrian Firdaus,5.0,"Been comin here for ten years. You should try their signature roasted chicken, and merguez sausage"
Restoran The Volcano,Daisy G,4.0,"One of the best rotisserie chicken in town since i dont know how many years ago! I'd like to sit indoor but cant stand with the smokers, so i have to sit outside and inhaling the great aroma of the chicken mix with the pollution from the cars passing thru (not that many cars tho) only once a while. Overall,i keep coming back here and next time i will try their escargot!"
Restoran The Volcano,The Truth,5.0,"Good place, good food, good service and also affordable price."
Restoran The Volcano,Doddy Priabudi,5.0,Quite comfortable place to hang-out with friends... The Belgian roast chicken is very spicy and delicious...
Restoran The Volcano,Nadia Adriani,5.0,"Speciality roasted Belgian chicken, tender meat in special sauses, many side dish like french fries, sausages, steak, escargot, etc. Many locals and foreigner come to eat here, the price is just right."
Restoran The Volcano,Stephen Tjandra,5.0,Serving up the best fall back to beers in Bandung! Keep it up guys!
Restoran The Volcano,Muhammad Daffa Akbari,5.0,"Really good roadsted chicken, the place is not really big but its a good place to have beer and chicken with friends"
Restoran The Volcano,Joel Abednego,5.0,What a cozy place to palled around with a friend in a weekend evening. Beers and the best roasted chicken in town are ready to give you a warm welcome!
Restoran The Volcano,Anton Susanto,5.0,"Best roasted chiken, lovely service, nice ambiances, good music.."
Restoran The Volcano,Leeds Asik,1.0,Tried to give chicken skin that looks like just come from trash bin was very disrespectful. So disappointed with this place. Not recommended
Restoran The Volcano,Mped Low,5.0,"I'm new to Bandung and this is a great little watering hole. Cold beer and good vibe. Off the beaten track a bit, but seemed to be well known to locals and bules alike. Off the tap beer and generous Happy Hour every afternoon. Good pub food and roast chickens. Highly recommended!"
Restoran The Volcano,Ricky Ryan,4.0,"It's famous for whole roasted chicken , good taste and affordable price. Sometimes the chicken just way to dry but it's kinda random, Other time you get the juicy one. My guess too much heat exposure evaporate moisture of some of those chicken You need injecting those chicken with brine if you wanted to keep those chicken juicy or just simply take them away and replace with new one."
Restoran The Volcano,Ivan N,3.0,"Nice food, ok price. Roasted chicken is delish. The setting not family friendly. Waiter is nice, one a bit rude"
Restoran The Volcano,Nicco Avinta,5.0,This place is a great place to hang out with friends over some food and beer. The chicken is the best roasted chicken in town with the most reasonable price. The meat is thick and the seasoning is just right. One whole chicken can feed up to 4 people. The beer promo is quite crazy. They offer 3 big bottle of beer or 5 small bottles for 100-140k. Just right for 3-4 people. The vibe and atmosphere is very suitable for hanging out with friends. And the bar is very cozy. They usually tune the TV to football matches. There are a lot of foreigners who visit this place thus this place is very foreigners friendly.
Restoran The Volcano,Vania Mathilda,5.0,"My favorite grilled chicken in town, very recommended"
Restoran The Volcano,The One,5.0,"Are you craving for roast chicken late night? So this is the place for you. Famous for its roast chicken with home made sauce and other western dishes. Good place for having a beer or two with friends. Open until midnight. Seating is a bit limited if you come for dinner time, expect to wait around 15 minutes or longer. Homey atmosphere and friendly service."
Restoran The Volcano,Kevin Jonathan,5.0,"No comments, foods are great, drinks are great. I ordered a whole chicken, escargot, and potato skin. Delish, super worth the price. Awesome sauce. Make your own sauce mix. The beer was fine, but the food, oh my god yum yum."
Restoran The Volcano,Rumba,5.0,Almost every gym I always buy this. The taste is good and worth the price! My favorite menu is grilled chicken plus potato wedges. There are also many choices of seasonings. Can be ordered using go food and stay fresh from the oven!
Restoran The Volcano,geroz strife,5.0,"good place to hang out, best price"
Restoran The Volcano,Edwin Widjonarko,5.0,"The rotisserie chicken is surprisingly very well done. The chicken is juicy, well marinated, and impressive crust. The spices is definitely not one that I'd find in the mainstream US or France, but nonetheless it's very very good. Don't forget the potato wedges too."
Restoran The Volcano,Gregorius Henry,5.0,"Food: This restaurant served wide variation of Belgian dishes in a moderate prices. Some of the foods probably won't deliver exactly like your expectation, but some others are excellent. The top recommendation among all is ""Grilled Chicken"". There are various drinks in here with also decent prices start from tea, coffee, juice, beer, and even wine. But don't ever expect something fancy comes out. Service: Good enough for this kind of restaurant. The waitress cracks a few jokes and welcomes us to the table. They even reminds us about the promotion they have at the moment. Places: Great places to spend your weekend with some of your buddy. You have the option to play pools and darts or simply chats while listening to live music. This place somehow have quite a reputation among foreigners. If you decide to have a dinner with kids around, it is better for you to look at somewhere else because this place isn't your typical family resto."
Restoran The Volcano,Vierceさん,5.0,"The chicken were very delicious, there's also some beer to those who seek for it. Best chicken in town I guess.."
Restoran The Volcano,Rahmahwati Rosidah,4.0,They serve the cheapest price for alcohol.. I love the roasted chicken in here and love the atmosphere as well. The service need to be increased cause I’m waiting for my chicken around 30 minutes. This place always crowded from Friday night to sunday. I prefer first floor cause second floor is so hot
Restoran The Volcano,F Y,5.0,A real hidden gem on Bandung city! Great food and drinks. We had chicken and escargot. They also serve beer and mojitos. The interior is more likely a pub. But music not too loud. So it is really a great place to meet friends. Open at night.
Restoran The Volcano,Luki Lutvia,2.0,"Chicken was good. I ordered it a few times but this is the first time ordering garlic bread. It taste like it was made yesterday, tough to eat, not fresh and they put a tiny amount of garlic spread.....I can barely taste it.... Oh well!"
Restoran The Volcano,Irving Adrian (Frolickity),5.0,"Volcano have the best tasting and best value rotisserie chicken, creamy bitterballen, killer wedges, reasonably priced beers and much more.When i was still in college, went there every weekend, and now everytime i have business in Bandung, Volcano at setrasari rd. is a must visit place for me."
Restoran The Volcano,Ilyasa Amiry,5.0,"If you're considering eating here, you must try their rotisserie chicken. For around 60k IDR for a whole chicken, it's probably one of the best chicken you'll have. They have other food options too, and from my own experience they're all pretty good. I recommend trying their decent selections of sausages, forget your typical bratwursts and frankfurters. they have unusual selection of sausages such as the Merguez which is a spiced lamb sausages, yes LAMB. But if you want a bang for your buck, again, the chicken is where it's at. If you're iffy about eating in a ""bar"", they have outdoor sitting that makes more of a street food experience."
Restoran The Volcano,Ethan Josiah Effendi,4.0,"A good place to hangout and drink liquor.In this part of the country It is hard to find a place that serves alcoholic drinks freely. So that is why I am surprised when I stumbled upon this restaurant/bar that not only sells liquor but also had tons of delicious western dishes. Worth a visit, but not too family friendly, especially don't come at night if you are the conservative type."
Restoran The Volcano,Legend Ashton,5.0,"Very nice venue. They sell many different kinds of beers at reasonable prices. We didn't try the food, but it looked quite good and variated. The bar has a couple of big TVs and it's decorated with football ornamentals (mostly Belgian), and the vibes are really good, the audience is young and the stuff are quite friendly. It's a bit small, so don't know how they'll deal with many customers, but I definitely recommend the visit if you are in Bandung."
Restoran The Volcano,Ronald Adriano,5.0,"Good food, friends, beer. Who cares bout some roaches n rats right? Great place for solitaire. Excellent bronx ambiance. Belgian chicken favourite. I eat that EVERY visit. Never absent."
Restoran The Volcano,Bernd Rehder,4.0,"Favourate watering hole in Bandung. Always a crowd. Nice food centred around chicken from the spit and the beer is cold and cheap. Don't miss it, when you are in town and thirsty."
Restoran The Volcano,Silla Fisilla,5.0,Grilled chicken is always great here
Restoran The Volcano,riszani rachman,5.0,"Nice place, nice food, great music. Worth all the time and effort. 👍👍👍👍👍👍👍"
Restoran The Volcano,Seventeen Seventeen,1.0,"Ordered many times usually via Gofood, but last few times they always gave us uncooked roasted chickens, inside is still bloody, raw, hard and not cooked, we still held our peace and did not complain. However, we just ordered today and told the gojek driver to inform the resto specific notes (to ensure the chicken is juicy, well-cooked, not skinny and dried) yet the staff laughed at the driver and despised the requests. And when we received the chicken, it is awful! Still uncooked, bloody and hard to eat. It is so unprofessional how the staff deals with customers. Pls have a manner! Very very insulting and shameful!"
Restoran The Volcano,Daniel Steven Doxazo Sitompul,5.0,"A great place to have fun in the night. The chicken are delicious, served with types of sauces. The foods are various and delicious to. They sell alcohol and non alcohol drinks. There is a live music at night which lit up the environment. Definitely a recommended place for youngsters to hang out and have chitchat at night."
Restoran The Volcano,Fenita Yosi,4.0,"Tried their whole grilled chicken and turns out pretty good! Not to dry. Also had their draft Belgian fuiltje, also good. Looking forward to go there again. NB: price range is pocket friendly ;)"
Restoran The Volcano,Laura V,1.0,"One star because the waitress took my food before I finished it, then tried to change it with ‘trash’"
Restoran The Volcano,Cindy Hu,5.0,I love their grilled chicken!
Restoran The Volcano,Edmund Jed,5.0,One of the best grilled chicken in town. Well priced beers and friendly staffs. If you have a big group contact the management in advance and they can reserve the 2nd floor for you.
Restoran The Volcano,Nick higgin,4.0,"Found this Nice and cozy place from internet not so big but, its make you can interact with others while you enjoying your local beers. They have many choice of foods but, I recommend their tasty chicken or belgian fries . The lady owner very friendly,the stafs always smile n give you good service (more than good they not allowed you get thirsty :-).). Thumb up for this place and a MUST to visit when you in Bandung."
Restoran The Volcano,Larasayu Dea,5.0,ABSOLUTELY AWESOME! I love the Roasted Chicken. I love the ambience. I just can't tell you how much i love this place. Definitely will visit again to give my tummy a good food
Restoran The Volcano,Bonar Tanudjaja,5.0,"Great food with South African influence, think boerewors and chicken giblets. Came with a South African friend and he thought the food were all pretty good too and reminded him of home. Great atmosphere in a casual, fun pub setting too."
Restoran The Volcano,Anjelita Siahaan,4.0,"I came here once and missed the ayam volcano. Maybe I'll come back later and change the stars and review. This 4 stars is for the service from teteh2 who served us on second floor. She was really helpful and friendly. Though the place was crowded and busy at that time, she smiled alot. She is an asset for you. Unfortunately didn't know her name. I ordered some sausages, two types, they were yaaa not special but okay. Oh but i like the mashed potato, it was delicate and delicious. An oh, they played live musice when i was there. The setlist quite good. Ps: i visited on Saturday night."
Restoran The Volcano,Angga PA,3.0,Famous for roasted chicken.. And beers of course
Restoran The Volcano,Christopher Lee,5.0,"They server the best roasted chicken i have ever tasted, always go here for their roasted chicken with a side of fries and also cold draught beer. the service is also very good and the staffs are friendly"
Restoran The Volcano,Sulistyani Bahij,4.0,"It's a resto bar, famous for it's roast chicken and beers. The location is not convicing from the outside since it situated in the line of shop-house (ruko). But they always packed with locals and foreigners hanging out. They open until midnight. The chicken is delicious and cheap. But the drink was pricey."
Restoran The Volcano,Tony Marwan,4.0,"Great place to chill and hang out with friends. We can order some favorite food and beer here. There's a chicken grill, french fries, etc. I love the chicken grill because it's tasty and great. There's also a bar and others"
Restoran The Volcano,Ursula Devi Octora,3.0,The chicken roast is great. But they serve in very long time. We have to wait almost an hour for fried sausage.. 😑 only roasted chicken is good here
Restoran The Volcano,Gunawan Wicaksono,4.0,"This is a good but relatively small place for hangout. They served a good roasted chicken, various snack and a good beer (although I didn't drink beer). It's also a good place to watch soccer together (""nobar"" in Indonesian)."
Restoran The Volcano,rafael gustav,5.0,"The best belgian specialty. the roasted chicken is just awesome, and the belgian cuisine is simply superb. beers are great value, and the service is nice"
Restoran The Volcano,Nabil Ruskanda,5.0,Delicious whole chicken and some belgian cuisine. There is also live music with various setlist but usually old 60's - 90's indonesian music. You may have to book first and if you need knife and fork just ask the waiter
Restoran The Volcano,Chandrakumar Asokan,5.0,"Been coming here for years, best place to hangout and have a couple of beers. The highlight is the roasted chicken, a must try in my opinion. The staffs are friendly and did i mention the chicken. Hahaha"
Restoran The Volcano,USHER #Sun,4.0,"Been here for the last 5 yrs, still not much change. Affordable prices, delicious chicken, beer promo on happy hour. Nice ambient & good service. It looks like a favorite spot for expatriates."
Restoran The Volcano,Adi Taroepratjeka,5.0,Great rotisserie chicken and also love their selection of beer. Have a guiness from the tap is much much better compared to the one in the bottle you normally get in Indonesia
Restoran The Volcano,Nia Adjie,5.0,My kids loves their escargot
Restoran The Volcano,Bnyau Hady Andre,4.0,The roasted chicken taste very good. I just hope that it could be more moist. The mashed potato with gravy are very good. The volcano sauce are incredibly good
Restoran The Volcano,Alfech,5.0,The best grilled chicken so far in Bandung with an affordable price. The chicken is so tender and absorbing the herb and spice. You can dine in or take away by Gofood or Grabfood. Bravo.
Restoran The Volcano,Jeanny Feramarta,5.0,"The signature menu is grilled chicken belgian style! Usually it is crowded at weekend and friday night. Volcano is not only a restaurant, but also a bar and you can play billiard in the third floor. In thursday (or other day in particular), there is a live music which will accompany you throughout the night"
Restoran The Volcano,Don A,4.0,"Good food, awesome prices, ample parking, no complaints"
Restoran The Volcano,Fauzi Muhammad,5.0,The grilled chicken is the best in town. Seriously.. I can eat a full portion by myself. There is a billiard table in the 2nd floor so you can use it to play with friends just to hangout and chillin'.
Restoran The Volcano,Antonius Cahyana,5.0,Their Roasted Chicken is a must try! Their other dishes also great. Great value for money IMHO
Restoran The Volcano,Eriko Adjie,4.0,The best roasted chicken in town 🍗. I usually ordered potato wedges and their escargot. I gave 4 stars because of the tables and seating on the terrace are close to the sewage so cockroaches are often seen.
Restoran The Volcano,frank stein,5.0,"really love the chicken, so tinder and juicy , and the hot chicken sauce is great , and love their spicy fries potato skin, good beer and the price is affordable for college student or worker."
Restoran The Volcano,Devita Febriliana,5.0,"Great place, great chicken, but i prefer to eat on the first floor."
Restoran The Volcano,Yulli Tjong,5.0,"The volcano. Very good food ,drink and very enjoy there"
Restoran The Volcano,Sandro Armanda,5.0,The grilled chicken and potatoes are surprisingly good!! They also have beer promos too. I just wish they have more tables so people don't have to wait outside.
Restoran The Volcano,Bernard Krisnandi,5.0,"Roast Chicken, Potato Wedges, and Draft Beer... my regular menu here 👍👍👍"
Restoran The Volcano,Kristian Tirto Lukito,5.0,"Cozzy place, delicious food.Full smoking area But not family.."
Restoran The Volcano,Lara,5.0,Favorite place in the area. Nice food. Reasonable price.
Restoran The Volcano,Rifna Mitriana,4.0,"Only 1 thing i can say this place have The best roasted chickens bandung....the taste always the same, their chicken sauce nice, the staffs very friendly and the price is also not expensive especially for student like me...its worth eventhough we have to reserve the table coz place always full especially if come on weekend."
Restoran The Volcano,Ricko Gosiga,5.0,"This roasted chicken drive me crazy. Super delicious! I can eat half of the roasted chicken alone. Its so tasty and with the price given, its a real champion!"
Restoran The Volcano,Andry Ansari,4.0,"nice place to hang out till midnite..grilled chicken was the favorite order alongside with potato wedges..price was pretty cheap, costs around 100k for two..recommended place if you’re looking for a place to chill"
Restoran The Volcano,raymond julio,4.0,👍
Restoran The Volcano,David Taylor,5.0,"A must visit place while in Bandung.Excellent Rotisserie Chicken with Belgian flavours, good value drinks.Friendly staff"
Restoran The Volcano,Stephanie Selvy,5.0,Best roasted chicken in town!
Restoran The Volcano,dharma mahardika,5.0,A secret jewel in Bandung. Great vibes with wonderful food and a very reasonable price. Wide selection of beer (local and imported).
Restoran The Volcano,MF GAW,5.0,Authentic grilled chicken with special chicken sauce. Small and humble place makes it like your friends parlour also Love the 1 Litre draught beer
Restoran The Volcano,Rico Chandra,5.0,"The best grilled chicken, yet. And the sausage is unbelievable. You must try the lamb sausage. So juicy. And the beer is cheap too."
Restoran The Volcano,suci sansita,4.0,"I got the chicken from my foreigner friends. It looks delicious, but is the chicken halal? Thank you.."
Restoran The Volcano,Camar Dewanti,3.0,"Their roasted chicken is tasty, served with several sauce option. But the place was always crowded and not clean enough."
Restoran The Volcano,ully aja,3.0,Located in middle of ruko complex. If you are looking for beer.. this is the right place. The roasted chicken it's too bland for local taste. But still okay. Actually it's a solid 3.5 🌟 from me.
Restoran The Volcano,Nadhira Fasya Ghasani,5.0,"Delicious grilled chicken it comes with half (4 pcs) or whole (8 pcs) , not to pricey. And you should eat the chicken with the various delicious sauce"
Restoran The Volcano,alexander,4.0,"The food is great, but the space is too small, we waited for 30 minutes to got seat, because atmosphere in second floor too spooky"
Restoran The Volcano,Yansen Prayitno,5.0,best roasted chicken in Bandung. retro and so pub ambience. very good place to spend the overnight.
Restoran The Volcano,Firmana R I,5.0,roasted chicken & escargot nya huhuy..
Restoran The Volcano,Inge Noviantri,5.0,The food here are so great! Great taste with reasonable price. The grilled chicken is my all time favorite!
Restoran The Volcano,Christian Leonard Lukito,5.0,"Good place. Hidden gem, taste doesnt change since last visit 3 yrs ago"
Restoran The Volcano,Shalahuddin Al Ayyubi,5.0,"Great place to eat chicken. Although this place serve beer, but if you are muslim you can just eat the chicken and drink soft drink"
Restoran The Volcano,Marie Christy Santosa,5.0,"the chicken is extraa, well seasoned 👍👍"
Restoran The Volcano,dzing666,5.0,Why waste 70k on dead and dry chicken when you can have succulent flavorful one for 60k?
Restoran The Volcano,Dex Hermanu,3.0,"The roasted chicken is superb, but service could be better."
Restoran The Volcano,Errol Gilhooly,5.0,"great food, great atmosphere.. love this place.. come here all the time. Great staff and service.. feel like at home"
Restoran The Volcano,Vicky Andhika,5.0,Love the roasted chicken and the special chilli sauce.
Restoran The Volcano,Rian Setianto,5.0,"My most favorite place to get a beer, and grilled half-chicken with unlimited mayo. Also with affordable price. Thank you Volcano!"
Restoran The Volcano,Frank Vasquez,5.0,Great beer selection they serve one food but it is done very well chicken Belgian style a must try.
Restoran The Volcano,Surya Adi Jaya,5.0,They have the best grilled chicken in town. Their peri2 sauce is awesome
Restoran The Volcano,ryanharvey Seacrest,5.0,good food nice to have a drink and have new menu.
Restoran The Volcano,Justin Yau,3.0,Chicken is not too bad. Chips could be a larger portion and proper chicken salt
Restoran The Volcano,Edo,5.0,"nice place for chillin n hangin out with friends, must try menu: chicken grill 👍"
Restoran The Volcano,Regan Jayawisastra,4.0,"Good food. I recommend takeaway, the place is a bit uncomfortable"
Restoran The Volcano,Chesa Pratama,5.0,"The food is amazing, loving the whole chicken and the soups. Really recommend this place!"
Restoran The Volcano,Patrick Beintema,5.0,Nice place to have beer with friends. Their chicken is very nice!
Restoran The Volcano,Rahel Tanusaputra,5.0,"Escargot is great, the chicken grill also great. Soo tasty and tender. Love it!"
Restoran The Volcano,joe brent,4.0,Cozy place for hangout with friendly staffs selling european food.Having chicken and beers is a must if you are here !!!!! try also tomato soup and potato spicy
Restoran The Volcano,Ydna,4.0,I feel gooooodd ... It's been a while since my hunt for a tasty BBQ CHICKEN feast. At last!!! Sampe gak bisa berhenti ngunyah .. halaahh 😉
Restoran The Volcano,Abrian Aziz Ganiputra,5.0,The Best Grilled Chicken.. so Yummy...
Restoran The Volcano,Aimé Randrianantenaina,5.0,"A hang out place with cheap drinks, service is also good"
Restoran The Volcano,Indo Singa,3.0,"Not easy to find beer in Bandung, this place ok to drink beer and chit chat with friends in happy hour."
Restoran The Volcano,Harlow Netta,5.0,The best chicken grill ever!!!! Oh and they have nice belgian beers to pamper you tastebuds ;)
Restoran The Volcano,Rebel Syndicate,1.0,"Not good anymore, the chef keep smoking while preparing the food, potato wedges burned and when we asked, he replied that burned potatoes are normal, only we complaint, for sure no more next time"
Restoran The Volcano,Hector Aguilera,3.0,"Used to show live english football upstairs but no one knew how to operate the system. Watch the bill, mysterious add ons."
Restoran The Volcano,FERDIAN,4.0,Cozy place Mostly European food Best grilled chicken Serve cheap beers Friendly waitress
Restoran The Volcano,Dynamic “D H” H,5.0,Great choice of grilled chicken at a very reasonable price 👍
Restoran The Volcano,Eka .Ramdhan,5.0,I love the milk tea or tea milk or... ah nvm the roasted chicken not too special but the service is nice
Restoran The Volcano,Efendy Sudarno,5.0,👍👍👍👍👍👍👍 never get bored to have my evening here with my colleague. Beers with escargot is my favorite beside belgian chickens.
Restoran The Volcano,MUHAMMAD RIDHO MADANI,5.0,The best place for chicken. Grill chicken. And the place is nice for hanging out with friends and have some drinks
Restoran The Volcano,Arifin Suciono,5.0,Good place to hang out with friends... Serve very delicious chicken.. Yummyyy
Restoran The Volcano,Rino M,5.0,best price!good rotisserie chicken!
Restoran The Volcano,Rezky Nugraha,5.0,Best grilled chicken served with cold beer.
Restoran The Volcano,Jazebel,2.0,"Small place, crowded, and it took more than 1 hour just for grilled chicken. Was not satisfied with the taste tho."
Restoran The Volcano,Viara Putri,4.0,"Good taste, nice place, i recommend ya'll to visit at night time"
